Yr,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989,Ken Norman,SF,24,LAC,80,79,37.8,8.0,15.9,.502,0.1,0.3,.190,7.9,15.6,.507,.504,2.1,3.4,.630,3.1,5.3,8.3,3.5,1.3,0.8,2.6,2.8,18.1
1989,Charles Oakley,PF,25,NYK,82,82,31.8,5.2,10.2,.510,0.1,0.6,.250,5.0,9.6,.526,.517,2.4,3.1,.773,4.2,6.3,10.5,2.3,1.3,0.2,3.0,3.3,12.9
1989,Hakeem Olajuwon*,C,26,HOU,82,82,36.9,9.6,19.0,.508,0.0,0.1,.000,9.6,18.9,.511,.508,5.5,8.0,.696,4.1,9.4,13.5,1.8,2.6,3.4,3.4,4.0,24.8
1989,José Ortiz,PF,25,UTA,51,15,6.4,1.1,2.5,.440,0.0,0.0,.000,1.1,2.4,.444,.440,0.6,1.0,.596,0.6,0.5,1.1,0.2,0.2,0.1,0.7,0.8,2.8
1989,Robert Parish*,C,35,BOS,80,80,35.5,7.5,13.1,.570,0.0,0.0,,7.5,13.1,.570,.570,3.7,5.1,.719,4.3,8.2,12.5,2.2,1.0,1.5,2.5,2.6,18.6
1989,Jim Paxson,PG,31,BOS,57,7,20.0,3.5,7.8,.454,0.1,0.4,.167,3.5,7.4,.470,.458,1.5,1.8,.816,0.3,1.0,1.3,1.9,0.7,0.1,1.0,1.7,8.6
1989,John Paxson,PG,28,CHI,78,20,22.3,3.2,6.6,.480,0.6,1.7,.331,2.6,4.9,.532,.522,0.4,0.5,.861,0.2,1.0,1.2,3.9,0.7,0.1,0.9,2.1,7.3
1989,Will Perdue,C,23,CHI,30,0,6.3,1.0,2.4,.403,0.0,0.0,,1.0,2.4,.403,.403,0.3,0.5,.571,0.6,0.9,1.5,0.4,0.1,0.2,0.5,1.3,2.2
1989,Sam Perkins,PF,27,DAL,78,77,36.7,5.7,12.3,.464,0.1,0.5,.184,5.6,11.8,.476,.468,3.5,4.2,.833,3.0,5.8,8.8,1.6,1.0,1.2,1.8,2.9,15.0
1989,Tim Perry,C,23,PHO,62,15,9.9,1.7,3.2,.537,0.0,0.1,.250,1.7,3.2,.543,.540,0.6,1.0,.615,1.0,1.1,2.1,0.3,0.3,0.5,0.6,0.8,4.1
1989,Chuck Person,SF,24,IND,80,79,37.7,8.9,18.2,.489,0.8,2.6,.307,8.1,15.6,.519,.511,3.0,3.8,.792,1.8,4.7,6.5,3.6,1.0,0.2,3.9,3.5,21.6
1989,Jim Petersen,C,26,SAC,66,40,24.7,4.2,9.2,.459,0.0,0.1,.000,4.2,9.1,.465,.459,1.7,2.3,.747,1.8,4.4,6.3,1.2,0.7,1.0,2.2,3.6,10.2
1989,Ricky Pierce,SG,29,MIL,75,4,27.7,7.0,13.6,.518,0.1,0.5,.222,6.9,13.1,.529,.522,3.4,4.0,.859,1.1,1.5,2.6,2.1,1.0,0.3,1.5,2.6,17.6
1989,Ed Pinckney,PF,25,TOT,80,33,25.2,4.0,7.8,.513,0.0,0.1,.000,4.0,7.7,.518,.513,3.5,4.4,.800,2.1,3.5,5.6,1.5,1.0,0.8,1.5,2.5,11.5
1989,Ed Pinckney,PF,25,SAC,51,24,26.2,4.4,8.7,.502,0.0,0.1,.000,4.4,8.6,.509,.502,3.5,4.3,.801,2.1,3.8,5.9,1.5,1.1,0.8,1.6,2.5,12.3
1989,Ed Pinckney,PF,25,BOS,29,9,23.4,3.3,6.1,.540,0.0,0.0,,3.3,6.1,.540,.540,3.6,4.4,.798,2.1,3.0,5.1,1.5,1.0,0.8,1.3,2.7,10.1
1989,Scottie Pippen*,SF,23,CHI,73,56,33.1,5.7,11.9,.476,0.3,1.1,.273,5.4,10.8,.496,.488,2.8,4.1,.668,1.9,4.2,6.1,3.5,1.9,0.8,2.7,3.6,14.4
1989,Olden Polynice,C,24,SEA,80,0,10.4,1.1,2.3,.506,0.0,0.0,.000,1.1,2.2,.511,.506,0.6,1.1,.593,1.2,1.4,2.6,0.3,0.5,0.4,0.6,2.1,2.9
1989,Dave Popson,PF,24,TOT,17,0,6.2,0.9,2.4,.400,0.0,0.0,,0.9,2.4,.400,.400,0.1,0.2,.500,0.7,0.9,1.6,0.5,0.1,0.2,0.6,1.0,2.0
1989,Dave Popson,PF,24,LAC,10,0,6.8,1.1,2.5,.440,0.0,0.0,,1.1,2.5,.440,.440,0.1,0.2,.500,0.5,1.1,1.6,0.6,0.1,0.2,0.6,0.9,2.3
1989,Dave Popson,PF,24,MIA,7,0,5.4,0.7,2.1,.333,0.0,0.0,,0.7,2.1,.333,.333,0.1,0.3,.500,1.0,0.6,1.6,0.3,0.0,0.1,0.6,1.1,1.6
1989,Terry Porter,PG,25,POR,81,81,38.3,6.7,14.1,.471,1.0,2.7,.361,5.7,11.4,.497,.506,3.4,4.0,.840,1.0,3.5,4.5,9.5,1.8,0.1,3.1,2.3,17.7
1989,Paul Pressey,SG,30,MIL,67,62,32.4,4.6,9.7,.474,0.2,0.8,.218,4.4,8.9,.497,.483,2.8,3.6,.776,1.1,2.8,3.9,6.6,1.8,0.7,2.7,3.3,12.1
1989,Dominic Pressley,PG,24,TOT,13,0,9.5,0.7,2.4,.290,0.0,0.2,.000,0.7,2.2,.310,.290,0.4,0.7,.556,0.2,0.9,1.2,2.0,0.3,0.0,0.8,0.8,1.8
1989,Dominic Pressley,PG,24,WSB,10,0,10.7,0.8,2.5,.320,0.0,0.0,,0.8,2.5,.320,.320,0.5,0.9,.556,0.3,1.1,1.4,2.2,0.4,0.0,1.1,0.9,2.1
1989,Dominic Pressley,PG,24,CHI,3,0,5.7,0.3,2.0,.167,0.0,0.7,.000,0.3,1.3,.250,.167,0.0,0.0,,0.0,0.3,0.3,1.3,0.0,0.0,0.0,0.7,0.7
1989,Harold Pressley,PF,25,SAC,80,36,28.2,4.8,10.9,.439,1.5,3.7,.403,3.3,7.2,.457,.507,1.2,1.5,.780,2.7,3.4,6.1,2.2,1.2,1.0,1.6,2.7,12.3
1989,Mark Price,PG,24,CLE,75,74,36.4,7.1,13.4,.526,1.2,2.8,.441,5.8,10.6,.548,.572,3.5,3.9,.901,0.6,2.4,3.0,8.4,1.5,0.1,2.8,1.3,18.9
1989,Kurt Rambis,PF,30,CHH,75,75,29.8,4.3,8.4,.518,0.0,0.0,.000,4.3,8.3,.521,.518,2.4,3.3,.734,3.6,5.8,9.4,2.1,1.3,0.8,2.0,2.8,11.1
1989,Blair Rasmussen,C,26,DEN,77,22,17.0,3.3,7.5,.445,0.0,0.0,,3.3,7.5,.445,.445,0.9,1.1,.852,1.4,2.4,3.7,0.6,0.4,0.5,0.6,2.5,7.6
1989,Robert Reid,SF,33,CHH,82,54,26.2,6.3,14.8,.428,0.2,0.6,.327,6.1,14.2,.432,.435,1.9,2.4,.776,1.0,2.7,3.7,1.9,0.6,0.2,1.3,2.9,14.7
1989,Jerry Reynolds,SG,26,SEA,56,0,13.2,2.7,6.4,.417,0.1,0.3,.200,2.6,6.1,.427,.422,2.3,3.0,.760,0.9,0.9,1.8,1.1,0.9,0.5,1.0,1.0,7.6
1989,Mitch Richmond*,SG,23,GSW,79,79,34.4,8.2,17.5,.468,0.4,1.1,.367,7.8,16.4,.475,.480,5.2,6.4,.810,2.0,3.9,5.9,4.2,1.0,0.2,3.4,2.8,22.0
1989,Ramón Rivas,C,22,BOS,28,0,3.3,0.4,1.1,.387,0.0,0.0,.000,0.4,1.1,.400,.387,0.6,0.9,.640,0.3,0.5,0.9,0.1,0.1,0.0,0.3,0.8,1.4
1989,David Rivers,PG,24,LAL,47,0,9.4,1.0,2.6,.402,0.0,0.1,.167,1.0,2.5,.414,.406,0.7,0.9,.833,0.3,0.6,0.9,2.3,0.5,0.2,1.3,1.1,2.9
1989,Doc Rivers,PG,27,ATL,76,76,32.4,4.9,10.7,.455,0.6,1.6,.347,4.3,9.1,.474,.481,3.3,3.8,.861,1.2,2.6,3.8,6.9,2.4,0.5,2.1,3.5,13.6
1989,Fred Roberts,PF,28,MIL,71,3,17.6,2.2,4.5,.486,0.0,0.2,.214,2.1,4.3,.498,.491,1.5,1.8,.806,1.0,2.0,2.9,0.9,0.5,0.3,1.1,1.8,5.9
1989,Alvin Robertson,SG,26,SAS,65,65,35.2,7.2,14.8,.483,0.1,0.7,.200,7.0,14.1,.497,.488,2.8,3.9,.723,2.4,3.5,5.9,6.0,3.0,0.6,3.6,4.0,17.3
1989,Cliff Robinson,SF,28,PHI,14,13,29.7,6.4,13.4,.481,0.0,0.1,.000,6.4,13.3,.484,.481,2.3,3.1,.727,1.4,4.0,5.4,2.3,1.2,0.1,2.4,2.6,15.1
1989,Dennis Rodman*,SF,27,DET,82,8,26.9,3.9,6.5,.595,0.1,0.3,.231,3.8,6.2,.614,.601,1.2,1.9,.626,4.0,5.4,9.4,1.2,0.7,0.9,1.5,3.6,9.0
1989,Tree Rollins,C,33,CLE,60,2,9.7,1.0,2.3,.449,0.0,0.0,.000,1.0,2.3,.453,.449,0.2,0.3,.632,0.6,1.7,2.3,0.3,0.2,0.6,0.4,1.5,2.3
1989,Rob Rose,SG,24,LAC,2,0,1.5,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,.000,0.0,0.0,,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1989,Scott Roth,SF,25,TOT,63,3,8.5,0.9,2.7,.353,0.0,0.3,.188,0.9,2.4,.371,.362,1.0,1.4,.690,0.3,0.7,1.0,0.9,0.4,0.1,0.6,1.1,2.9
1989,Scott Roth,SF,25,UTA,16,0,4.5,0.4,1.5,.292,0.1,0.4,.167,0.4,1.1,.333,.313,0.5,0.7,.727,0.0,0.5,0.5,0.4,0.3,0.1,0.4,0.9,1.4
1989,Scott Roth,SF,25,SAS,47,3,9.9,1.1,3.0,.364,0.0,0.2,.200,1.1,2.8,.376,.371,1.1,1.6,.684,0.4,0.8,1.2,1.0,0.4,0.1,0.7,1.2,3.4
1989,Jim Rowinski,PF-C,28,TOT,9,0,1.7,0.1,0.4,.250,0.0,0.0,,0.1,0.4,.250,.250,0.6,0.7,.833,0.1,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.8
1989,Jim Rowinski,PF,28,DET,6,0,1.3,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,.000,0.7,0.7,1.000,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.7
1989,Jim Rowinski,C,28,PHI,3,0,2.3,0.3,0.7,.500,0.0,0.0,,0.3,0.7,.500,.500,0.3,0.7,.500,0.3,0.7,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1989,Brian Rowsom,PF,23,CHH,34,0,15.2,2.4,4.8,.494,0.0,0.0,1.000,2.3,4.7,.491,.497,1.9,2.4,.802,1.6,2.4,4.0,0.7,0.3,0.4,0.5,2.0,6.6
1989,John Salley,PF,24,DET,67,21,21.8,2.5,5.0,.498,0.0,0.0,.000,2.5,4.9,.502,.498,2.0,2.9,.692,2.0,3.0,5.0,1.1,0.6,1.1,1.5,2.9,7.0
1989,Ralph Sampson*,C,28,GSW,61,36,17.8,2.7,6.0,.449,0.0,0.1,.375,2.6,5.9,.451,.453,1.0,1.6,.653,1.7,3.3,5.0,1.3,0.5,1.1,1.5,2.8,6.4
1989,Mike Sanders,SF,28,CLE,82,82,25.6,4.0,8.9,.453,0.0,0.1,.300,4.0,8.8,.455,.455,1.2,1.6,.719,1.2,2.5,3.7,1.6,1.1,0.4,1.3,2.8,9.3
1989,Danny Schayes,C,29,DEN,76,64,25.2,4.2,8.0,.522,0.0,0.1,.333,4.1,7.9,.525,.525,4.4,5.3,.826,1.9,4.7,6.6,1.4,0.6,1.1,2.1,4.2,12.8
1989,Russ Schoene,PF,28,SEA,69,1,11.2,2.0,5.1,.387,0.6,1.6,.382,1.3,3.5,.389,.447,0.7,0.8,.807,0.8,1.6,2.4,0.5,0.5,0.3,0.7,2.0,5.2
1989,Detlef Schrempf,PF,26,TOT,69,13,26.8,4.0,8.4,.474,0.1,0.5,.200,3.9,7.9,.492,.480,4.0,5.1,.780,1.8,3.9,5.7,2.6,0.8,0.3,1.9,3.2,12.0
1989,Detlef Schrempf,PF,26,DAL,37,1,22.8,3.0,7.1,.426,0.1,0.4,.125,3.0,6.7,.445,.430,3.4,4.4,.789,1.5,3.0,4.5,2.3,0.6,0.2,1.5,3.2,9.5
1989,Detlef Schrempf,PF,26,IND,32,12,31.4,5.1,9.8,.514,0.2,0.6,.263,4.9,9.3,.530,.522,4.6,5.9,.772,2.2,5.0,7.2,2.9,0.9,0.3,2.4,3.2,14.8
1989,Byron Scott,SG,27,LAL,74,73,35.2,7.9,16.2,.491,1.0,2.6,.399,6.9,13.6,.508,.523,2.6,3.1,.863,1.0,3.1,4.1,3.1,1.5,0.4,2.1,2.4,19.6
1989,Rony Seikaly,C,23,MIA,78,62,25.2,4.3,9.5,.448,0.0,0.1,.250,4.3,9.5,.449,.448,2.3,4.5,.511,2.6,4.4,7.0,0.7,0.6,1.2,2.6,3.3,10.9
1989,Brad Sellers,PF,26,CHI,80,25,21.7,2.9,6.0,.485,0.0,0.1,.500,2.9,5.9,.485,.488,1.1,1.3,.851,1.1,1.8,2.8,1.2,0.4,0.9,0.9,2.2,6.9
1989,Charles Shackleford,C,22,NJN,60,0,8.1,1.4,2.8,.494,0.0,0.0,.000,1.4,2.8,.497,.494,0.4,0.7,.500,0.8,1.7,2.6,0.4,0.3,0.3,0.5,1.2,3.1
1989,John Shasky,C,24,MIA,65,4,14.5,1.9,3.8,.488,0.0,0.0,.000,1.9,3.8,.492,.488,1.8,2.6,.689,1.5,2.1,3.6,0.3,0.2,0.2,0.7,1.4,5.5
1989,Brian Shaw,SG,22,BOS,82,54,28.1,3.6,8.4,.433,0.0,0.2,.000,3.6,8.2,.441,.433,1.3,1.6,.826,1.5,3.1,4.6,5.8,1.0,0.3,2.3,2.6,8.6
1989,Purvis Short,SF,31,HOU,65,16,17.8,3.0,7.4,.413,0.1,0.5,.273,2.9,6.9,.423,.422,1.2,1.4,.865,1.0,1.8,2.8,1.6,0.7,0.2,1.1,1.8,7.4
1989,Jerry Sichting,PG,32,POR,25,1,15.6,1.8,4.2,.442,0.1,0.5,.250,1.7,3.7,.467,.457,0.3,0.3,.875,0.4,0.8,1.2,2.4,0.6,0.0,1.0,0.7,4.1
1989,Jack Sikma*,C,33,MIL,80,80,32.3,4.5,10.4,.431,1.0,2.7,.380,3.5,7.7,.449,.480,3.3,3.7,.905,1.8,6.0,7.8,3.6,1.1,0.8,1.8,3.8,13.4
1989,Scott Skiles,PG,24,IND,80,13,19.6,2.5,5.5,.448,0.3,0.9,.267,2.2,4.6,.485,.471,1.6,1.8,.903,0.3,1.6,1.9,4.9,0.8,0.0,2.2,1.9,6.8
1989,Keith Smart,PG,24,SAS,2,0,6.0,0.0,1.0,.000,0.0,0.5,.000,0.0,0.5,.000,.000,1.0,1.0,1.000,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.0,1.0
1989,Charles Smith,PF,23,LAC,71,56,30.4,6.1,12.4,.495,0.0,0.0,.000,6.1,12.3,.497,.495,4.0,5.5,.725,2.4,4.1,6.5,1.5,1.0,1.3,2.1,3.8,16.3
1989,Derek Smith,SG,27,TOT,65,38,19.9,3.3,7.6,.435,0.1,0.5,.226,3.2,7.2,.449,.443,2.0,2.9,.686,0.9,1.6,2.6,2.0,0.7,0.4,1.4,2.5,8.7
1989,Derek Smith,SG,27,SAC,29,20,20.7,3.8,9.5,.402,0.1,0.5,.200,3.7,9.0,.414,.408,2.2,3.3,.674,1.0,1.8,2.8,2.1,0.7,0.3,1.5,2.2,10.0
1989,Derek Smith,SG,27,PHI,36,18,19.3,2.9,6.1,.477,0.1,0.4,.250,2.8,5.7,.495,.486,1.8,2.6,.699,0.9,1.5,2.4,1.9,0.7,0.4,1.2,2.8,7.8
1989,Kenny Smith,PG,23,SAC,81,81,38.8,6.8,14.6,.462,0.6,1.6,.359,6.2,13.0,.475,.482,3.2,4.4,.737,0.6,2.2,2.8,7.7,1.3,0.1,3.1,2.1,17.3
1989,Larry Smith,PF,31,GSW,80,78,23.7,2.7,5.0,.552,0.0,0.0,,2.7,5.0,.552,.552,0.2,0.7,.310,3.4,4.8,8.2,1.5,0.8,0.7,1.4,3.1,5.7
1989,Otis Smith,SG,25,GSW,80,5,20.0,3.9,8.9,.435,0.1,0.5,.189,3.8,8.5,.448,.440,2.2,2.7,.798,1.6,2.5,4.1,1.8,1.1,0.5,1.6,2.1,10.0
1989,Rik Smits,C,22,IND,82,71,24.9,4.7,9.1,.517,0.0,0.0,.000,4.7,9.1,.518,.517,2.2,3.1,.722,2.3,3.8,6.1,0.9,0.5,1.8,1.6,3.8,11.7
1989,Mike Smrek,PF,26,SAS,43,18,14.5,1.7,3.6,.471,0.0,0.0,,1.7,3.6,.471,.471,1.1,1.8,.645,1.0,2.0,3.0,0.3,0.3,1.3,1.1,2.4,4.5
1989,Rory Sparrow,PG,30,MIA,80,79,32.7,5.6,12.3,.452,0.2,0.9,.243,5.3,11.4,.469,.461,1.2,1.3,.879,0.7,2.0,2.7,5.4,1.3,0.2,2.6,2.1,12.5
1989,John Starks,SG,23,GSW,36,0,8.8,1.4,3.5,.408,0.3,0.7,.385,1.1,2.8,.414,.448,0.9,1.4,.654,0.4,0.7,1.1,0.8,0.6,0.1,1.1,1.0,4.1
1989,Everette Stephens,PG,22,IND,35,0,6.0,0.7,2.1,.319,0.1,0.3,.200,0.6,1.8,.339,.333,0.5,0.6,.773,0.3,0.3,0.7,1.1,0.3,0.1,0.8,0.6,1.9
1989,Brook Steppe,PG,29,POR,27,2,9.0,1.2,2.9,.423,0.2,0.3,.556,1.0,2.6,.406,.455,1.2,1.4,.865,0.5,0.7,1.2,0.6,0.4,0.0,0.5,1.2,3.8
1989,John Stockton*,PG,26,UTA,82,82,38.7,6.1,11.3,.538,0.2,0.8,.242,5.9,10.5,.561,.547,4.8,5.5,.863,1.0,2.0,3.0,13.6,3.2,0.2,3.8,2.9,17.1
1989,Rod Strickland,PG,22,NYK,81,10,16.8,3.3,7.0,.467,0.2,0.7,.322,3.0,6.3,.484,.484,2.1,2.9,.745,0.6,1.3,2.0,3.9,1.2,0.0,1.8,1.8,8.9
1989,John Stroeder,PF,30,TOT,5,0,4.4,0.4,1.0,.400,0.0,0.0,,0.4,1.0,.400,.400,0.0,0.0,,1.0,1.8,2.8,0.6,0.0,0.4,0.6,0.6,0.8
1989,John Stroeder,PF,30,SAS,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
1989,John Stroeder,PF,30,GSW,4,0,5.0,0.5,1.3,.400,0.0,0.0,,0.5,1.3,.400,.400,0.0,0.0,,1.3,2.3,3.5,0.8,0.0,0.5,0.5,0.3,1.0
1989,Barry Sumpter,PF,23,LAC,1,0,1.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989,Jon Sundvold,SG,27,MIA,68,8,19.7,4.5,9.9,.455,0.7,1.4,.522,3.8,8.6,.444,.490,0.7,0.8,.825,0.3,1.0,1.3,2.0,0.4,0.0,1.3,1.1,10.4
1989,Roy Tarpley,PF,24,DAL,19,6,31.1,6.9,12.7,.541,0.0,0.1,.000,6.9,12.7,.544,.541,3.5,5.1,.688,4.1,7.4,11.5,0.9,1.5,1.6,2.4,3.7,17.3
1989,Anthony Taylor,PG,23,MIA,21,7,17.5,2.9,7.2,.397,0.0,0.1,.000,2.9,7.1,.403,.397,1.1,1.5,.750,0.5,1.1,1.6,2.0,1.0,0.2,1.0,1.8,6.9
1989,Terry Teagle,SF,28,GSW,66,41,23.8,6.2,13.0,.476,0.0,0.2,.167,6.2,12.8,.481,.477,2.8,3.4,.809,1.7,2.3,4.0,1.5,1.2,0.3,1.8,2.6,15.2
1989,Reggie Theus,SG,31,ATL,82,82,30.7,6.1,13.0,.466,0.2,0.7,.293,5.9,12.3,.476,.474,3.5,4.1,.851,1.0,1.9,3.0,4.7,1.3,0.2,2.4,2.9,15.8
1989,Isiah Thomas*,PG,27,DET,80,76,36.6,7.1,15.3,.464,0.4,1.5,.273,6.7,13.8,.485,.477,3.6,4.4,.818,0.6,2.8,3.4,8.3,1.7,0.3,3.7,2.6,18.2
1989,Bernard Thompson,PF,26,HOU,23,0,9.7,0.9,2.6,.339,0.0,0.1,.000,0.9,2.5,.351,.339,1.0,1.1,.846,0.4,0.8,1.2,0.6,0.6,0.0,0.8,1.4,2.7
1989,Billy Thompson,SF,25,MIA,79,58,28.8,4.4,9.1,.487,0.0,0.1,.000,4.4,9.0,.490,.487,2.0,2.8,.696,3.1,4.2,7.2,2.2,0.7,1.3,2.4,3.3,10.8
1989,LaSalle Thompson,C,27,TOT,76,71,30.6,5.5,11.2,.489,0.0,0.0,.000,5.5,11.2,.490,.489,3.0,3.7,.808,2.9,6.5,9.4,1.1,1.0,1.2,2.4,3.8,13.9
1989,LaSalle Thompson,C,27,SAC,43,42,29.7,5.7,12.5,.461,0.0,0.0,.000,5.7,12.4,.462,.461,3.5,4.4,.809,2.8,6.3,9.1,1.0,1.1,1.3,2.7,3.6,15.0
1989,LaSalle Thompson,C,27,IND,33,29,31.9,5.1,9.5,.538,0.0,0.0,,5.1,9.5,.538,.538,2.3,2.8,.806,3.2,6.7,9.9,1.1,1.0,1.2,1.9,4.0,12.5
1989,Mychal Thompson,C,34,LAL,80,8,24.9,3.6,6.5,.559,0.0,0.0,.000,3.6,6.5,.560,.559,2.0,2.9,.678,2.0,3.9,5.8,0.6,0.7,0.7,1.2,2.8,9.2
1989,Bob Thornton,PF,26,PHI,54,0,8.3,0.9,2.1,.423,0.0,0.1,.333,0.9,2.0,.426,.428,0.6,1.1,.533,0.7,1.0,1.7,0.3,0.1,0.1,0.4,1.6,2.4
1989,Otis Thorpe,PF,26,HOU,82,82,38.2,6.4,11.7,.542,0.0,0.0,.000,6.4,11.7,.543,.542,4.0,5.5,.729,3.3,6.3,9.6,2.5,1.0,0.5,2.7,3.2,16.7
1989,Sedale Threatt,PG,27,SEA,63,0,19.4,3.7,7.6,.494,0.2,0.5,.367,3.6,7.1,.502,.505,1.0,1.2,.818,0.5,1.4,1.9,3.8,1.3,0.1,1.2,2.5,8.6
1989,Wayman Tisdale,PF,24,TOT,79,35,30.8,6.7,13.1,.514,0.0,0.1,.000,6.7,13.1,.516,.514,4.0,5.2,.773,2.4,5.3,7.7,1.6,0.7,0.7,2.2,3.7,17.5
1989,Wayman Tisdale,PF,24,IND,48,5,27.6,5.9,11.8,.505,0.0,0.1,.000,5.9,11.7,.509,.505,4.1,5.2,.792,2.1,4.4,6.5,1.6,0.7,0.7,2.2,3.8,16.0
1989,Wayman Tisdale,PF,24,SAC,31,30,35.7,8.0,15.2,.523,0.0,0.0,,8.0,15.2,.523,.523,3.8,5.2,.744,2.8,6.8,9.6,1.7,0.6,0.6,2.1,3.5,19.8
1989,Ray Tolbert,PF,30,ATL,50,0,6.8,0.8,1.9,.426,0.0,0.0,,0.8,1.9,.426,.426,0.5,0.7,.622,0.6,1.1,1.8,0.3,0.3,0.3,0.7,1.1,2.1
1989,Tom Tolbert,SF,23,CHH,14,0,8.4,1.2,2.6,.459,0.0,0.2,.000,1.2,2.4,.500,.459,0.4,0.9,.500,0.5,1.0,1.5,0.5,0.1,0.3,0.1,1.4,2.9
1989,Sedric Toney,PG,26,IND,2,0,4.5,0.5,2.5,.200,0.0,1.5,.000,0.5,1.0,.500,.200,0.0,0.5,.000,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.5,1.0
1989,Kelly Tripucka,SF,29,CHH,71,65,32.4,8.0,17.1,.467,0.4,1.2,.357,7.6,15.9,.476,.480,6.2,7.2,.866,1.1,2.6,3.8,3.2,1.2,0.2,3.3,2.8,22.6
1989,Trent Tucker,SG,29,NYK,81,24,22.5,3.2,7.1,.454,1.5,3.7,.399,1.8,3.5,.512,.556,0.5,0.7,.782,0.7,1.5,2.2,1.6,1.1,0.1,0.7,2.0,8.5
1989,Andre Turner,PG,24,MIL,4,0,3.3,0.8,1.5,.500,0.0,0.0,,0.8,1.5,.500,.500,0.0,0.0,,0.0,0.8,0.8,0.0,0.5,0.0,1.0,0.5,1.5
1989,Elston Turner,SF,29,DEN,78,12,22.4,1.9,4.5,.428,0.0,0.1,.286,1.9,4.4,.431,.431,0.4,0.7,.589,1.4,2.3,3.7,1.8,1.2,0.1,0.8,2.7,4.3
1989,Terry Tyler,SF,32,DAL,70,11,15.1,2.4,5.1,.469,0.0,0.1,.111,2.4,5.0,.479,.471,0.7,0.9,.758,1.1,1.9,3.0,0.6,0.3,0.6,0.7,1.3,5.5
1989,Kelvin Upshaw,SG,26,TOT,32,0,19.3,3.1,6.6,.467,0.1,0.5,.200,3.0,6.2,.487,.474,0.6,0.8,.692,0.3,1.2,1.5,3.7,0.8,0.1,1.7,2.5,6.8
1989,Kelvin Upshaw,SG,26,MIA,9,0,16.0,2.9,7.0,.413,0.1,0.6,.200,2.8,6.4,.431,.421,0.4,0.7,.667,0.4,1.0,1.4,2.2,0.8,0.0,1.4,2.0,6.3
1989,Kelvin Upshaw,SG,26,BOS,23,0,20.6,3.2,6.5,.490,0.1,0.4,.200,3.1,6.0,.511,.497,0.6,0.9,.700,0.3,1.3,1.6,4.2,0.8,0.1,1.8,2.7,7.0
1989,Darnell Valentine,SG,29,CLE,77,4,14.1,1.8,4.1,.426,0.0,0.2,.214,1.7,4.0,.436,.431,1.2,1.5,.813,0.3,1.1,1.3,2.3,0.7,0.1,1.1,1.1,4.8
1989,Kiki Vandeweghe,PF,30,TOT,45,1,20.8,4.4,9.5,.469,0.4,1.1,.396,4.0,8.4,.479,.492,1.8,2.0,.899,0.6,1.0,1.6,1.5,0.4,0.2,0.9,1.7,11.1
1989,Kiki Vandeweghe,PF,30,POR,18,1,24.0,5.7,12.1,.475,0.9,2.1,.421,4.8,9.9,.486,.512,1.6,1.8,.879,0.6,1.3,1.9,1.9,0.4,0.2,1.0,2.2,13.9
1989,Kiki Vandeweghe,PF,30,NYK,27,0,18.6,3.6,7.7,.464,0.1,0.4,.300,3.5,7.4,.472,.471,1.9,2.1,.911,0.6,0.8,1.3,1.3,0.4,0.3,0.9,1.4,9.2
1989,Jay Vincent,SF,29,TOT,29,4,22.3,3.6,8.9,.405,0.0,0.1,.333,3.6,8.8,.406,.407,1.4,2.1,.667,1.3,2.5,3.8,0.9,0.2,0.1,1.4,2.2,8.6
1989,Jay Vincent,SF,29,DEN,5,1,19.0,2.6,7.6,.342,0.2,0.4,.500,2.4,7.2,.333,.355,1.0,1.8,.556,0.4,3.2,3.6,1.0,0.2,0.2,1.0,2.2,6.4
1989,Jay Vincent,SF,29,SAS,24,3,23.0,3.8,9.1,.416,0.0,0.0,.000,3.8,9.1,.417,.416,1.5,2.1,.686,1.5,2.3,3.8,0.9,0.2,0.1,1.5,2.2,9.0
1989,Sam Vincent,PG,25,CHI,70,56,24.3,3.9,8.1,.484,0.0,0.2,.118,3.9,7.8,.495,.486,1.5,1.8,.822,0.5,2.2,2.7,4.8,0.8,0.1,2.0,1.8,9.4
1989,Darrell Walker,PG,27,WSB,79,78,32.5,3.6,8.6,.420,0.0,0.1,.000,3.6,8.5,.426,.420,1.8,2.3,.772,1.7,4.7,6.4,6.3,2.0,0.3,2.3,2.7,9.0
